exam_year,season,question_no,answer,main_category,sub_category,keyword,question_theme,trap_point,learning_type,priority,pm_relevance,source_file
2022,spring,14,エ,PKI・証明書・TLS・HTTPS,HTTPS,HTTPS,HTTPStrictTransportSecurity(HSTS)の動作はどれか。,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2022r04h_sc_am2_qs.pdf
2022,spring,15,ウ,PKI・証明書・TLS・HTTPS,TLS,TLS,"TLSに関する記述のうち,適切なものはどれか。",CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2022r04h_sc_am2_qs.pdf
2022,spring,16,イ,メールセキュリティ,電子メール,電子メール,電子メールをスマートフォンで受信する際のメールサーバとスマートフォンとの間の通信をメール本文を含,SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2022r04h_sc_am2_qs.pdf
2022,spring,17,イ,認証・認可・SAML・OAuth,RADIUS,RADIUS,利用者認証情報を管理するサーバ1台と複数のアクセスポイントで構成された無線LAN環境を実現したい,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2022r04h_sc_am2_qs.pdf
2022,spring,18,ア,認証・認可・SAML・OAuth,アクセス制御,アクセス制御,IEEE802.11a/b/g/nで採用されているアクセス制御方式はどれか。,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2022r04h_sc_am2_qs.pdf
2022,spring,19,ウ,ネットワーク,時刻合わせ,時刻合わせ,インターネットに接続されたPCの時刻合わせに使用されるプロトコルはどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2022r04h_sc_am2_qs.pdf
2022,spring,20,エ,ネットワーク,TCP,TCP,"複数台のレイヤー2スイッチで構成されるネットワークが複数の経路をもつ場合に,イーサネットフレーム",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2022r04h_sc_am2_qs.pdf
2022,spring,21,ウ,データベース,データウェアハウス,データウェアハウス,"データウェアハウスのメタデータに関する記述のうち,データリネージはどれか。",NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,2022r04h_sc_am2_qs.pdf
2022,spring,22,ア,開発技術・サービスマネジメント,誤入力,誤入力,"システムに規定外の無効なデータが入力されたとき,誤入力であることを伝えるメッセージを表示して正し",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2022r04h_sc_am2_qs.pdf
2022,spring,23,イ,開発技術・サービスマネジメント,JISX0160,JISX0160,"JISX0160:2021(ソフトウェアライフサイクルプロセス)によれば,ライフサイクルモデルの",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2022r04h_sc_am2_qs.pdf
2022,spring,24,ウ,開発技術・サービスマネジメント,可用性,可用性,"サービス提供時間帯が毎日0~24時のITサービスにおいて,ある年の4月1日0時から6月30日24",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,mechanism,C,low,2022r04h_sc_am2_qs.pdf
2022,spring,25,ウ,ISMS・リスク管理・監査・法制度,内部統制,内部統制,"金融庁""財務報告に係る内部統制の評価及び監査に関する実施基準(令和元年)""におけるアクセス管理に",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2022r04h_sc_am2_qs.pdf
2022,autumn,1,ア,認証・認可・SAML・OAuth,認証,認証,送信者から受信者にメッセージ認証符号(MAC:MessageAuthenticationCode,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,2,エ,PKI・証明書・TLS・HTTPS,PKI,PKI,PKI(公開鍵基盤)を構成するRA(RegistrationAuthority)の役割はどれか。,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,3,ア,認証・認可・SAML・OAuth,認可,認可,"標準化団体OASISが,Webサイトなどを運営するオンラインビジネスパートナー間で認証,属性及び",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,4,イ,DoS/DDoS・ボットネット,DoS,DoS,DoS攻撃の一つであるSmurf攻撃はどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2022r04a_sc_am2_qs.pdf
2022,autumn,5,ア,DoS/DDoS・ボットネット,SYN/ACKパケットを大量,SYN/ACKパケットを大量,"送信元IPアドレスがA,送信元ポート番号が80/tcp,宛先IPアドレスが未使用のIPアドレス空",直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2022r04a_sc_am2_qs.pdf
2022,autumn,6,ウ,認証・認可・SAML・OAuth,パスワード,パスワード,パスワードスプレー攻撃に該当するものはどれか。,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,7,エ,認証・認可・SAML・OAuth,シングルサインオン,シングルサインオン,"シングルサインオン(SSO)に関する記述のうち,適切なものはどれか。",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,8,ア,PKI・証明書・TLS・HTTPS,ForwardSecrecy,ForwardSecrecy,"前方秘匿性(ForwardSecrecy)の説明として,適切なものはどれか。",CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,9,ア,ISMS・リスク管理・監査・法制度,セキュリティ評価,セキュリティ評価,"IT製品及びシステムが,必要なセキュリティレベルを満たしているかどうかについて,調達者が判断する",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2022r04a_sc_am2_qs.pdf
2022,autumn,10,エ,クラウド・ゼロトラスト・ログ管理・SIEM,CASB,CASB,"セキュリティ対策として,CASB(CloudAccessSecurityBroker)を利用した",CASB/CSPM/SIEM/SOAR/UEBAの機能の混同,memory,B,middle,2022r04a_sc_am2_qs.pdf
2022,autumn,11,エ,Web脆弱性,クリックジャッキング,クリックジャッキング,クリックジャッキング攻撃に有効な対策はどれか。,XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,12,エ,暗号・ハッシュ・電子署名,ブロックチェーン,ブロックチェーン,"ブロックチェーンに関する記述のうち,適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2022r04a_sc_am2_qs.pdf
2022,autumn,13,ア,暗号・ハッシュ・電子署名,暗号,暗号,"PCからサーバに対し,IPv6を利用した通信を行う場合,ネットワーク層で暗号化を行うのに利用する",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2022r04a_sc_am2_qs.pdf
2022,autumn,14,ウ,メールセキュリティ,SMTP-AUTH,SMTP-AUTH,SMTP-AUTHの特徴はどれか。,SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,15,ア,メールセキュリティ,SPF,SPF,"SPFによるドメイン認証を実施する場合,SPFの導入時に,電子メール送信元アドレスのドメイン所有",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,16,ア,メールセキュリティ,電子メール,電子メール,"電子メール又はその通信を暗号化する三つのプロトコルについて,公開鍵を用意する単位の組合せのうち,",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2022r04a_sc_am2_qs.pdf
2022,autumn,17,イ,ネットワーク,無線LAN,無線LAN,無線LANのアクセスポイントがもつプライバシーセパレータ機能(アクセスポイントアイソレーション),TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2022r04a_sc_am2_qs.pdf
2022,autumn,18,エ,ネットワーク,IPv6,IPv6,"IPv6の特徴として,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2022r04a_sc_am2_qs.pdf
2022,autumn,19,エ,ネットワーク,IPアドレス,IPアドレス,クラスDのIPアドレスを使用するのはどの場合か。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2022r04a_sc_am2_qs.pdf
2022,autumn,20,エ,ネットワーク,ネットワーク,ネットワーク,"IPネットワークにおいて,クライアントの設定を変えることなくデフォルトゲートウェイの障害を回避す",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2022r04a_sc_am2_qs.pdf
2022,autumn,21,ウ,暗号・ハッシュ・電子署名,CTR,CTR,"表Rと表Sに対して,次のSQL文を実行した結果はどれか。〔SQL文〕SELECTR.XASA,R",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2022r04a_sc_am2_qs.pdf
2022,autumn,22,ア,開発技術・サービスマネジメント,テスト,テスト,"あるプログラムについて,流れ図で示される部分に関するテストケースを,判定条件網羅(分岐網羅)によ",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2022r04a_sc_am2_qs.pdf
2022,autumn,23,イ,ISMS・リスク管理・監査・法制度,著作権,著作権,SDメモリカードに使用される著作権保護技術はどれか。,リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2022r04a_sc_am2_qs.pdf
2022,autumn,24,エ,開発技術・サービスマネジメント,初期費用,初期費用,"ある業務を新たにシステム化するに当たって,A~Dのシステム化案の初期費用,運用費及びシステム化に",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2022r04a_sc_am2_qs.pdf
2022,autumn,25,イ,ISMS・リスク管理・監査・法制度,監査,監査,"被監査企業がSaaSをサービス利用契約して業務を実施している場合,被監査企業のシステム監査人がS",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2022r04a_sc_am2_qs.pdf
2023,spring,1,ウ,暗号・ハッシュ・電子署名,暗号,暗号,"デジタル庁,総務省及び経済産業省が策定した""電子政府における調達のために参照すべき暗号のリスト(",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2023r05h_sc_am2_qs.pdf
2023,spring,2,イ,認証・認可・SAML・OAuth,Pass the Hash,Pass the Hash,PasstheHash攻撃はどれか。,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2023r05h_sc_am2_qs.pdf
2023,spring,3,ア,認証・認可・SAML・OAuth,SAML,SAML,"シングルサインオンの実装方式の一つであるSAML認証の流れとして,適切なものはどれか。",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2023r05h_sc_am2_qs.pdf
2023,spring,4,エ,暗号・ハッシュ・電子署名,ハッシュ,ハッシュ,"ハッシュ関数の性質の一つである衝突発見困難性に関する記述のうち,適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2023r05h_sc_am2_qs.pdf
2023,spring,5,ウ,ネットワーク,DNS,DNS,DNSに対するカミンスキー攻撃(Kaminsky'sattack)への対策はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05h_sc_am2_qs.pdf
2023,spring,6,イ,PKI・証明書・TLS・HTTPS,証明書,証明書,"デジタル証明書に関する記述のうち,適切なものはどれか。",CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2023r05h_sc_am2_qs.pdf
2023,spring,7,ア,暗号・ハッシュ・電子署名,暗号,暗号,"ブロック暗号の暗号利用モードの一つであるCTR(Counter)モードに関する記述のうち,適切な",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2023r05h_sc_am2_qs.pdf
2023,spring,8,エ,ISMS・リスク管理・監査・法制度,ISMAP,ISMAP,"政府情報システムのためのセキュリティ評価制度に用いられる""ISMAP管理基準""が基礎としているも",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2023r05h_sc_am2_qs.pdf
2023,spring,9,イ,ISMS・リスク管理・監査・法制度,NIST,NIST,"NIST""サイバーセキュリティフレームワーク:重要インフラのサイバーセキュリティを改善するための",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2023r05h_sc_am2_qs.pdf
2023,spring,10,ア,Web脆弱性,WAF,WAF,WAFにおけるフォールスポジティブに該当するものはどれか。,XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2023r05h_sc_am2_qs.pdf
2023,spring,11,ア,暗号・ハッシュ・電子署名,サイドチャネル,サイドチャネル,"サイドチャネル攻撃の手法であるタイミング攻撃の対策として,最も適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2023r05h_sc_am2_qs.pdf
2023,spring,12,エ,ネットワーク,IPS,IPS,インラインモードで動作するシグネチャ型IPSの特徴はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05h_sc_am2_qs.pdf
2023,spring,13,ア,マルウェア・ランサムウェア・標的型攻撃,マルウェア,マルウェア,"マルウェア感染の調査対象のPCに対して,電源を切る前に全ての証拠保全を行いたい。ARPキャッシュ",ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2023r05h_sc_am2_qs.pdf
2023,spring,14,エ,暗号・ハッシュ・電子署名,暗号,暗号,"無線LANの暗号化通信を実装するための規格に関する記述のうち,適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2023r05h_sc_am2_qs.pdf
2023,spring,15,ア,メールセキュリティ,DKIM,DKIM,DKIM(DomainKeysIdentifiedMail)の説明はどれか。,SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2023r05h_sc_am2_qs.pdf
2023,spring,16,イ,メールセキュリティ,OP25B,OP25B,"インターネットサービスプロバイダ(ISP)が,OP25Bを導入する目的の一つはどれか。",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2023r05h_sc_am2_qs.pdf
2023,spring,17,エ,Web脆弱性,SQLインジェクション,SQLインジェクション,"SQLインジェクション対策について,Webアプリケーションプログラムの実装における対策と,Web",XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2023r05h_sc_am2_qs.pdf
2023,spring,18,イ,ネットワーク,LAN,LAN,"1台のサーバと複数台のクライアントが,1Gビット/秒のLANで接続されている。業務のピーク時には",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05h_sc_am2_qs.pdf
2023,spring,19,イ,ネットワーク,スパニングツリー,スパニングツリー,"スパニングツリープロトコルが適用されている複数のブリッジから成るネットワークにおいて,任意の一つ",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05h_sc_am2_qs.pdf
2023,spring,20,ア,ネットワーク,サブネット,サブネット,サブネット192.168.10.0/24において使用できる2種類のブロードキャストアドレス192,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05h_sc_am2_qs.pdf
2023,spring,21,ア,ネットワーク,NAT,NAT,次のSQL文をA表の所有者が発行したときの、利用者BへのA表に関する権限の付与を説明したものはど,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05h_sc_am2_qs.pdf
2023,spring,22,エ,セキュア開発・脆弱性管理・CVE・CVSS,ペネトレーション,ペネトレーション,"IoT機器のペネトレーションテスト(PenetrationTest)の説明として,適切なものはど",CVE(識別子)/CVSS(深刻度)/CWE(種類の一覧)の混同,memory,B,middle,2023r05h_sc_am2_qs.pdf
2023,spring,23,ウ,ISMS・リスク管理・監査・法制度,著作権,著作権,"プログラムの著作権管理上,不適切な行為はどれか。",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2023r05h_sc_am2_qs.pdf
2023,spring,24,イ,開発技術・サービスマネジメント,サービスマネジメント,サービスマネジメント,サービスマネジメントにおける問題管理において実施する活動はどれか。,テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2023r05h_sc_am2_qs.pdf
2023,spring,25,エ,ISMS・リスク管理・監査・法制度,監査,監査,"システム監査基準(平成30年)に基づくシステム監査において,リスクに基づく監査計画の策定(リスク",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2023r05h_sc_am2_qs.pdf
2023,autumn,1,イ,Web脆弱性,Webアプリケーション,Webアプリケーション,"Webアプリケーションソフトウェアの脆弱性を悪用する攻撃手法のうち,入力した文字列がPHPのex",XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,2,ア,PKI・証明書・TLS・HTTPS,TLS,TLS,"TLS1.3の暗号スイートに関する説明のうち,適切なものはどれか。",CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,3,ウ,PKI・証明書・TLS・HTTPS,ValidationAuthority,ValidationAuthority,VA(ValidationAuthority)の役割はどれか。,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,4,ア,暗号・ハッシュ・電子署名,デジタル署名,デジタル署名,"XMLデジタル署名の特徴として,適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2023r05a_sc_am2_qs.pdf
2023,autumn,5,ア,マルウェア・ランサムウェア・標的型攻撃,クリプトジャッキング,クリプトジャッキング,クリプトジャッキングに該当するものはどれか。,ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2023r05a_sc_am2_qs.pdf
2023,autumn,6,エ,DoS/DDoS・ボットネット,Mirai,Mirai,マルウェアMiraiの動作はどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2023r05a_sc_am2_qs.pdf
2023,autumn,7,ウ,Web脆弱性,MITB,MITB,"インターネットバンキングでのMITB攻撃による不正送金について,対策として用いられるトランザクシ",XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,8,イ,認証・認可・SAML・OAuth,SAML,SAML,SAML(SecurityAssertionMarkupLanguage)の説明はどれか。,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,9,ウ,PKI・証明書・TLS・HTTPS,CPS,CPS,公開鍵基盤におけるCPS(CertificationPracticeStatement)に該当す,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,10,イ,DoS/DDoS・ボットネット,NOTICE,NOTICE,"総務省及び国立研究開発法人情報通信研究機構(NICT)が2019年2月から実施している取組""NO",直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2023r05a_sc_am2_qs.pdf
2023,autumn,11,エ,ISMS・リスク管理・監査・法制度,JISQ27,JISQ27,JISQ27000:2019(情報セキュリティマネジメントシステム-用語)の用語に関する記述のう,リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2023r05a_sc_am2_qs.pdf
2023,autumn,12,イ,セキュア開発・脆弱性管理・CVE・CVSS,脆弱性,脆弱性,"脆弱性管理,測定,評価を自動化するためにNISTが策定した基準はどれか。",CVE(識別子)/CVSS(深刻度)/CWE(種類の一覧)の混同,memory,B,middle,2023r05a_sc_am2_qs.pdf
2023,autumn,13,エ,ネットワーク,DNS,DNS,"DNSSECに関する記述のうち,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05a_sc_am2_qs.pdf
2023,autumn,14,イ,認証・認可・SAML・OAuth,OAuth,OAuth,"OAuth2.0に関する記述のうち,適切なものはどれか。",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,15,エ,認証・認可・SAML・OAuth,認証,認証,"通信の暗号化や利用者の認証の機能をもち,遠隔にあるコンピュータに安全にログインするためのプロトコ",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,16,イ,メールセキュリティ,電子メール,電子メール,電子メールをスマートフォンのメールアプリケーションプログラムで受信する際のメールサーバとスマート,SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,17,イ,Web脆弱性,Webアプリケーション,Webアプリケーション,"セキュリティ対策として,次の条件の下でデータベース(DB)サーバをDMZから内部ネットワークに移",XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2023r05a_sc_am2_qs.pdf
2023,autumn,18,エ,ネットワーク,サブネット,サブネット,"クラスCのネットワークを,50ノードずつ収納できる四つのサブネットに分割した場合のサブネットマス",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05a_sc_am2_qs.pdf
2023,autumn,19,エ,ネットワーク,IPアドレス,IPアドレス,"複数ノードから成るグループにマルチキャストでデータを送るときに,宛先として使用できるIPアドレス",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05a_sc_am2_qs.pdf
2023,autumn,20,ア,ネットワーク,IPv4,IPv4,"DHCPのクライアントが,サーバから配布されたIPv4アドレスを,クライアント自身のホストアドレ",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2023r05a_sc_am2_qs.pdf
2023,autumn,21,ウ,データベース,DBMS,DBMS,DBMSのデータディクショナリはどれか。,NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,2023r05a_sc_am2_qs.pdf
2023,autumn,22,ウ,開発技術・サービスマネジメント,信頼性,信頼性,"目的別のサービスが多数連携して動作する大規模な分散型のシステムでは,障害時の挙動を予知することが",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2023r05a_sc_am2_qs.pdf
2023,autumn,23,ウ,開発技術・サービスマネジメント,アジャイル,アジャイル,"アジャイル開発手法の説明のうち,スクラムのものはどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2023r05a_sc_am2_qs.pdf
2023,autumn,24,ウ,開発技術・サービスマネジメント,サービスマネジメント,サービスマネジメント,JISQ20000-1:2020(サービスマネジメントシステム要求事項)を適用している組織におい,テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2023r05a_sc_am2_qs.pdf
2023,autumn,25,ア,ISMS・リスク管理・監査・法制度,監査,監査,"データベースの直接修正に関して,監査人が,システム監査報告書で報告すべき指摘事項はどれか。ここで",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2023r05a_sc_am2_qs.pdf
2024,spring,1,エ,Web脆弱性,クロスサイト,クロスサイト,"クロスサイトリクエストフォージェリ攻撃の対策として,効果がないものはどれか。",XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2024r06h_sc_am2_qs.pdf
2024,spring,2,ア,認証・認可・SAML・OAuth,認証,認証,送信者から受信者にメッセージ認証符号(MAC:MessageAuthenticationCode,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2024r06h_sc_am2_qs.pdf
2024,spring,3,エ,PKI・証明書・TLS・HTTPS,PKI,PKI,PKI(公開鍵基盤)を構成するRA(RegistrationAuthority)の役割はどれか。,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2024r06h_sc_am2_qs.pdf
2024,spring,4,ア,認証・認可・SAML・OAuth,認可,認可,"標準化団体OASISが,Webサイトなどを運営するオンラインビジネスパートナー間で認証,属性及び",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2024r06h_sc_am2_qs.pdf
2024,spring,5,ア,DoS/DDoS・ボットネット,SYN/ACKパケットを大量,SYN/ACKパケットを大量,"送信元IPアドレスがA,送信元ポート番号が80/tcp,宛先IPアドレスがホストに割り振られてい",直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2024r06h_sc_am2_qs.pdf
2024,spring,6,エ,PKI・証明書・TLS・HTTPS,CRL,CRL,"X.509におけるCRLに関する記述のうち,適切なものはどれか。",CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2024r06h_sc_am2_qs.pdf
2024,spring,7,ウ,クラウド・ゼロトラスト・ログ管理・SIEM,クラウド,クラウド,ISMAP-LIUクラウドサービス登録規則(令和6年3月1日最終改定)でのISMAP-LIUに関,CASB/CSPM/SIEM/SOAR/UEBAの機能の混同,memory,B,middle,2024r06h_sc_am2_qs.pdf
2024,spring,8,エ,ISMS・リスク管理・監査・法制度,CSIRT,CSIRT,組織のセキュリティインシデント管理の成熟度を評価するためにOpenCSIRTFoundation,リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2024r06h_sc_am2_qs.pdf
2024,spring,9,エ,セキュア開発・脆弱性管理・CVE・CVSS,CWE,CWE,JVNなどの脆弱性対策ポータルサイトで採用されているCWEはどれか。,CVE(識別子)/CVSS(深刻度)/CWE(種類の一覧)の混同,memory,B,middle,2024r06h_sc_am2_qs.pdf
2024,spring,10,ア,暗号・ハッシュ・電子署名,FIPSPUB140,FIPSPUB140,FIPSPUB140-3の記述内容はどれか。,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2024r06h_sc_am2_qs.pdf
2024,spring,11,イ,クラウド・ゼロトラスト・ログ管理・SIEM,CASB,CASB,"セキュリティ対策として,CASBを利用した際の効果はどれか。",CASB/CSPM/SIEM/SOAR/UEBAの機能の混同,memory,B,middle,2024r06h_sc_am2_qs.pdf
2024,spring,12,エ,ネットワーク,無線LAN,無線LAN,不特定多数の利用者に無料で開放されている公衆無線LANサービスのアクセスポイントと端末で利用され,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2024r06h_sc_am2_qs.pdf
2024,spring,13,エ,PKI・証明書・TLS・HTTPS,HTTPS,HTTPS,HTTPStrictTransportSecurity(HSTS)の動作はどれか。,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2024r06h_sc_am2_qs.pdf
2024,spring,14,エ,認証・認可・SAML・OAuth,802.1X,802.1X,IEEE802.1Xにおけるサプリカントはどれか。,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2024r06h_sc_am2_qs.pdf
2024,spring,15,エ,PKI・証明書・TLS・HTTPS,CAA,CAA,DNSにおいてDNSCAA(CertificationAuthorityAuthorizatio,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2024r06h_sc_am2_qs.pdf
2024,spring,16,ア,メールセキュリティ,電子メール,電子メール,"電子メール又はその通信を暗号化する三つのプロトコルについて,公開鍵を用意する単位の組合せのうち,",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2024r06h_sc_am2_qs.pdf
